"record_nbr","pay_year","fms_dept","fms_department_title","job_class_pgrade","job_title","employment_type","job_status","mou","mou_title","regular_pay","overtime_pay","all_other_pay","total_pay","city_retirement_contributions","benefit_pay","gender","ethnicity"
"303038343832","2018","38","FIRE","2131-0","ENGINEER OF FIRE DEPARTMENT","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","116148.6","57429.94","1506","175084.54","54415.6191","17942","MALE","CAUCASIAN"
"303038343933","2018","84","PUBLIC WORKS - STREET LIGHTING","7527-1","STREET LIGHTING ENGINEERING ASSOCIATE I","FULL_TIME","NOT_ACTIVE","08","PROFESSIONAL ENGINEERING AND SCIENTIFIC","53175.04","0","0","53175.04","15771.716864","6059.48","MALE","OTHER"
"303038353031","2018","82","PUBLIC WORKS - SANITATION","4292-0","ENVIRONMENTAL COMPLIANCE INSPECTOR","FULL_TIME","ACTIVE","21","TECHNICAL","94350.4","3305.53","4764.72","102420.65","27984.32864","17823.36","MALE","ASIAN"
"3030383532","2018","4","AIRPORTS","1960-A","REAL ESTATE OFFICER I - AIRPORT","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","32662.69","0","1148.39","33811.08","9687.753854","7440.44","MALE","CAUCASIAN"
"303038353633","2018","32","INFORMATION TECHNOLOGY AGENCY","1429-0","APPLICATIONS PROGRAMMER","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","20440.8","0","168","20608.8","6062.74128","2418","MALE","ASIAN"
"303038353633","2018","32","INFORMATION TECHNOLOGY AGENCY","1456-0","INFORMATION SERVICES SPECIALIST","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","17004","0","0","17004","5043.3864","2115.75","MALE","ASIAN"
"303038353633","2018","32","INFORMATION TECHNOLOGY AGENCY","1596-0","SYSTEMS ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","27594.4","0","672","28266.4","8184.49904","2720.25","MALE","ASIAN"
"303038353733","2018","82","PUBLIC WORKS - SANITATION","4123-1","WASTEWATER TREATMENT OPERATOR I","FULL_TIME","NOT_ACTIVE","09","PLANT EQUIPMENT OPERATION AND REPAIR","97387.3","26356.75","1827","125571.05","28885.07318","15192.48","MALE","BLACK"
"303038353933","2018","70","POLICE","2214-C","POLICE OFFICER I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","41882.4","982.59","265.6","43130.59","14662.9332","6056.46","MALE","HISPANIC"
"303038363031","2018","88","RECREATION AND PARKS","2415-0","SPECIAL PROGRAM ASSISTANT II","PART_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","16480.17","0","118.67","16598.84","0","7767.6","MALE","HISPANIC"
"3030383631","2018","82","PUBLIC WORKS - SANITATION","3580-2","REFUSE COLLECTION TRUCK OPERATOR II","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","80480.53","13661.94","1590.62","95733.09","23870.525198","19731.84","MALE","HISPANIC"
"3030383632","2018","38","FIRE","2142-1","FIRE CAPTAIN I","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","140684.03","130595.67","6141.55","277421.25","56593.16962","17942","MALE","HISPANIC"
"3030383634","2018","28","COUNCIL","0182-0","COUNCIL AIDE III","FULL_TIME","NOT_ACTIVE","00","NON-REPRESENTED","0","0","179.17","179.17","0","0","FEMALE","HISPANIC"
"3030383635","2018","70","POLICE","1358-0","ADMINISTRATIVE CLERK","FULL_TIME","NOT_ACTIVE","03","CLERICAL","61493.49","29.93","62.45","61585.87","18238.969134","15192.48","FEMALE","ASIAN"
"3030383637","2018","88","RECREATION AND PARKS","1358-0","ADMINISTRATIVE CLERK","PART_TIME","ACTIVE","03","CLERICAL","26715.13","0","630","27345.13","0","159.84","FEMALE","CAUCASIAN"
"303038363933","2018","14","CITY CLERK","0730-0","ELECTION ASSISTANT III","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","1044","405","0","1449","0","0","MALE","OTHER"
"3030383731","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","112830.8","2384.94","3531.4","118747.14","52861.2298","17886","MALE","HISPANIC"
"3030383733","2018","82","PUBLIC WORKS - SANITATION","7833-2","CHEMIST II","FULL_TIME","ACTIVE","08","PROFESSIONAL ENGINEERING AND SCIENTIFIC","96272","3809.61","2711.35","102792.96","28554.2752","19398","FEMALE","ASIAN"
"303038373933","2018","88","RECREATION AND PARKS","2415-0","SPECIAL PROGRAM ASSISTANT II","PART_TIME","NOT_ACTIVE","04","EQUIPMENT OPERATION AND LABOR","6438.24","0","0","6438.24","0","0","FEMALE","HISPANIC"
"303038383033","2018","28","COUNCIL","0184-0","COUNCIL AIDE V","FULL_TIME","ACTIVE","00","NON-REPRESENTED","79856","0","95.07","79951.07","23685.2896","17823.36","MALE","HISPANIC"
"3030383831","2018","94","TRANSPORTATION","4273-0","SENIOR TRANSPORTATION INVESTIGATOR","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","0","0","364.77","364.77","0","0","MALE","BLACK"
"3030383832","2018","8","BUILDING AND SAFETY","4264-0","SENIOR SAFETY ENGINEER ELEVATORS","PART_TIME","NOT_ACTIVE","05","INSPECTORS","0","0","72.93","72.93","0","0","MALE","HISPANIC"
"3030383833","2018","44","LIBRARY","1358-0","ADMINISTRATIVE CLERK","FULL_TIME","NOT_ACTIVE","03","CLERICAL","54612.8","315.73","1229.28","56157.81","16198.15648","7968.72","FEMALE","BLACK"
"3030383834","2018","70","POLICE","9184-2","MANAGEMENT ANALYST II","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","0","0","818.8","818.8","0","0","MALE","ASIAN"
"303038383633","2018","82","PUBLIC WORKS - SANITATION","3112-6","MAINTENANCE LABORER","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","52840","2114.55","200","55154.55","15672.344","18753.18","MALE","BLACK"
"303038383833","2018","12","CITY ATTORNEY","0595-0","DEPUTY CITY ATTORNEY II","FULL_TIME","NOT_ACTIVE","29","DEPUTY CITY ATTORNEYS","16363.2","0","100","16463.2","4853.32512","53.96","MALE","HISPANIC"
"3030383934","2018","42","HARBOR","3758-0","PORT ELECTRICAL MECHANIC","FULL_TIME","NOT_ACTIVE","02","BUILDING TRADES","0","0","204.42","204.42","0","0","MALE","CAUCASIAN"
"3030383937","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","115480.2","39073.55","1686","156239.75","54102.4737","17942","MALE","HISPANIC"
"303038393833","2018","44","LIBRARY","1111-0","MESSENGER CLERK","PART_TIME","ACTIVE","03","CLERICAL","17425.2","0","0","17425.2","0","7611.36","MALE","HISPANIC"
"3030383939","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","99623.01","16615.31","1681.75","117920.07","32904.165185","17888","MALE","HISPANIC"
"303039303133","2018","88","RECREATION AND PARKS","2499-C","RECREATION INSTRUCTOR","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","5592.88","0","0","5592.88","0","0","FEMALE","CAUCASIAN"
"3030393032","2018","32","INFORMATION TECHNOLOGY AGENCY","3691-0","SENIOR COMMUNICATIONS ELECTRICIAN SUPERVISOR","FULL_TIME","NOT_ACTIVE","13","SUPERVISORY BUILDING TRADES","109949.44","0","19430.94","129380.38","32611.003904","19731.84","MALE","ASIAN"
"303039303233","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","105483.17","78451.61","1589","185523.78","49418.865145","16097.18","MALE","HISPANIC"
"3030393035","2018","70","POLICE","2236-1","CRIME AND INTELLIGENCE ANALYST I","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","12483.76","592.62","1426.97","14503.35","3702.683216","865.02","FEMALE","CAUCASIAN"
"303039303733","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","89043.8","79533.8","2046","170623.6","41717.0203","10510.22","MALE","AMERICAN INDIAN"
"303039303933","2018","2","AGING","1112-B","COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER I","PART_TIME","NOT_ACTIVE","03","CLERICAL","144","0","1488","1632","0","0","MALE","BLACK"
"303039313033","2018","82","PUBLIC WORKS - SANITATION","4123-1","WASTEWATER TREATMENT OPERATOR I","FULL_TIME","NOT_ACTIVE","09","PLANT EQUIPMENT OPERATION AND REPAIR","89913.76000000001","7602.98","1022.66","98539.40000000001","26668.421216","18087.52","MALE","BLACK"
"303039313033","2018","82","PUBLIC WORKS - SANITATION","4123-2","WASTEWATER TREATMENT OPERATOR II","FULL_TIME","ACTIVE","09","PLANT EQUIPMENT OPERATION AND REPAIR","8546.78","4318","116.17","12980.95","2534.974948","1644.32","MALE","BLACK"
"303039313433","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","99808","9275.89","1525","110608.89","46760.048","16844.83","MALE","HISPANIC"
"3030393137","2018","70","POLICE","2227-2","POLICE SERGEANT II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","129757","17471.62","4440.04","151668.66","60791.1545","17886","MALE","CAUCASIAN"
"303039313832","2018","8","BUILDING AND SAFETY","4251-0","BUILDING MECHANICAL INSPECTOR","FULL_TIME","ACTIVE","05","INSPECTORS","107116.88","50501.5","5909.29","163527.67","31770.866608","17823.36","MALE","HISPANIC"
"303039323031","2018","82","PUBLIC WORKS - SANITATION","3580-2","REFUSE COLLECTION TRUCK OPERATOR II","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","77009.6","18871.54","1313.98","97195.12","22841.04736","19398","MALE","BLACK"
"3030393233","2018","48","LOS ANGELES DEPARTMENT OF CONVENTION AND TOURISM DEVELOPMENT","1517-1","AUDITOR I","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","0","0","1955.02","1955.02","0","0","MALE","FILIPINO"
"303039323433","2018","82","PUBLIC WORKS - SANITATION","3580-2","REFUSE COLLECTION TRUCK OPERATOR II","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","72267.2","23579.27","200","96046.47","21434.45152","15328.32","MALE","HISPANIC"
"303039323633","2018","30","CULTURAL AFFAIRS","2454-0","ARTS ASSOCIATE","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","59273.6","0","0","59273.6","17580.54976","6920.16","MALE","OTHER"
"303039323733","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","NOT_ACTIVE","07","RECREATION ASSISTANTS","1262.22","0","0","1262.22","0","0","MALE","HISPANIC"
"3030393239","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","89885.59","0","1525","91410.59","42111.398915","12304.73","FEMALE","HISPANIC"
"3030393331","2018","70","POLICE","9184-0","MANAGEMENT ANALYST","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","101356.3","0","2155.75","103512.05","30062.27858","7254","FEMALE","HISPANIC"
"3030393336","2018","12","CITY ATTORNEY","0596-0","DEPUTY CITY ATTORNEY III","FULL_TIME","ACTIVE","29","DEPUTY CITY ATTORNEYS","191896.8","0","431.51","192328.31","56916.59088","17390.88","FEMALE","HISPANIC"
"3030393338","2018","4","AIRPORTS","3156-A","CUSTODIAN - AIRPORTS","FULL_TIME","ACTIVE","15","SERVICE EMPLOYEES","48855.28","6208.81","1800.84","56864.93","14490.476048","7987.92","MALE","HISPANIC"
"303039343031","2018","70","POLICE","2234-3","CRIMINALIST III","FULL_TIME","NOT_ACTIVE","08","PROFESSIONAL ENGINEERING AND SCIENTIFIC","128063.79","3849.83","91","132004.62","37983.720114","12402.48","FEMALE","FILIPINO"
"3030393431","2018","82","PUBLIC WORKS - SANITATION","4128-3","SANITATION WASTEWATER MANAGER III","FULL_TIME","ACTIVE","36","MANAGEMENT EMPLOYEES","178884.8","0","3270.93","182155.73","53057.23168","16461.12","MALE","BLACK"
"303039343233","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","98834.8","26520.86","1525","126880.66","46304.1038","16095.18","MALE","HISPANIC"
"3030393434","2018","70","POLICE","2223-1","POLICE DETECTIVE I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","13289.1","4392.3","1650","19331.4","6225.94335","1430","MALE","CAUCASIAN"
"3030393434","2018","70","POLICE","2223-2","POLICE DETECTIVE II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","109092.01","5544.96","1525","116161.97","51109.606685","16458","MALE","CAUCASIAN"
"303039343633","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","97013.8","9847.91","1566.4","108428.11","45450.9653","15464.24","MALE","HISPANIC"
"303039343733","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","78038.12","39157.24","1593","118788.36","36560.85922","12304.73","MALE","HISPANIC"
"3030393439","2018","40","GENERAL SERVICES","0858-Z","CITY CRAFT ASSISTANT - HIRING HALL","PART_TIME","NOT_ACTIVE","35","CRAFT WORKERS/ HIRING HALL","2073.6","0","604.8","2678.4","0","0","MALE","HISPANIC"
"303039353031","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","121818.61","101282.37","1956.4","225057.38","57072.018785","17942","MALE","BLACK"
"303039353933","2018","70","POLICE","2210-0","ASSOCIATE COMMUNITY OFFICER","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","123.76","0","0","123.76","0","0","FEMALE","HISPANIC"
"303039353933","2018","88","RECREATION AND PARKS","3181-0","SECURITY OFFICER","PART_TIME","ACTIVE","18","SAFETY / SECURITY","4791.6","0","228.66","5020.26","0","0","FEMALE","HISPANIC"
"3030393632","2018","84","PUBLIC WORKS - STREET LIGHTING","3840-0","STREET LIGHTING ELECTRICIAN SUPERVISOR","FULL_TIME","NOT_ACTIVE","13","SUPERVISORY BUILDING TRADES","114898.22","38483.58","3615.97","156997.77","34078.812052","19731.84","FEMALE","HISPANIC"
"3030393634","2018","42","HARBOR","1116-0","SECRETARY","FULL_TIME","ACTIVE","03","CLERICAL","73252.8","0","475.02","73727.82","21726.78048","7987.92","FEMALE","HISPANIC"
"303039363533","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","3665.49","0","0","3665.49","0","0","FEMALE","OTHER"
"3030393635","2018","42","HARBOR","1455-1","SYSTEMS PROGRAMMER I","FULL_TIME","ACTIVE","21","TECHNICAL","71924.8","638.76","630.33","73193.89","21332.89568","11882.24","MALE","ASIAN"
"3030393635","2018","42","HARBOR","1596-0","SYSTEMS ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","34588.8","576.48","2305.92","37471.2","10259.03808","5941.12","MALE","ASIAN"
"303039363733","2018","42","HARBOR","3711-H","EQUIPMENT MECHANIC-HARBOR","FULL_TIME","NOT_ACTIVE","14","SERVICE AND CRAFT","38853.02","469.89","200","39522.91","11523.805732","7502.55","MALE","CAUCASIAN"
"303039363733","2018","42","HARBOR","3743-0","HEAVY DUTY EQUIPMENT MECHANIC","FULL_TIME","ACTIVE","14","SERVICE AND CRAFT","47717.54","1521.36","950","50188.9","14153.022364","8866.65","MALE","CAUCASIAN"
"303039363933","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","3385.38","0","0","3385.38","0","0","MALE","HISPANIC"
"3030393731","2018","78","PUBLIC WORKS - ENGINEERING","7255-2","ENGINEERING GEOLOGIST II","FULL_TIME","NOT_ACTIVE","17","SUPERVISORY PROFESSIONAL ENGINEERING AND SCIENTIFIC","149742.4","0","1390.12","151132.52","44413.59584","19731.84","MALE","CAUCASIAN"
"3030393733","2018","82","PUBLIC WORKS - SANITATION","3112-0","MAINTENANCE LABORER","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","58960.64","2187.44","1165.29","62313.37","17487.725824","19731.84","MALE","HISPANIC"
"303039373433","2018","88","RECREATION AND PARKS","0844-0","LOCKER ROOM ATTENDANT","PART_TIME","NOT_ACTIVE","03","CLERICAL","11837.87","0","0","11837.87","0","0","MALE","BLACK"
"303039373533","2018","88","RECREATION AND PARKS","2499-D","RECREATION INSTRUCTOR","PART_TIME","NOT_ACTIVE","07","RECREATION ASSISTANTS","214.64","0","0","214.64","0","0","FEMALE","OTHER"
"303039373733","2018","82","PUBLIC WORKS - SANITATION","1542-0","PROJECT ASSISTANT","PART_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","1892.97","0","50","1942.97","0","0","MALE","HISPANIC"
"3030393738","2018","40","GENERAL SERVICES","3742-0","HELICOPTER MECHANIC","FULL_TIME","ACTIVE","14","SERVICE AND CRAFT","95508.8","2331.85","1382.33","99222.98","28327.91008","19731.84","MALE","HISPANIC"
"303039373933","2018","66","PERSONNEL","1502-0","STUDENT PROFESSIONAL WORKER","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","7529.73","0","205","7734.73","0","0","FEMALE","HISPANIC"
"3030393833","2018","70","POLICE","1368-0","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","03","CLERICAL","67419.2","0","1352.11","68771.31","19996.53472","17489.04","FEMALE","CAUCASIAN"
"3030393834","2018","88","RECREATION AND PARKS","1358-0","ADMINISTRATIVE CLERK","PART_TIME","NOT_ACTIVE","03","CLERICAL","20428.6","0","94.39","20522.99","0","7724.88","FEMALE","HISPANIC"
"303039383533","2018","39","OFFICE OF FINANCE","1535-2","ADMINISTRATIVE INTERN II","PART_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","9187.6","0","0","9187.6","0","0","FEMALE","OTHER"
"303039383733","2018","88","RECREATION AND PARKS","0178-1","GANG REDUCTION YOUTH DEVELOPMENT WORKER I","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","3896.14","0","0","3896.14","0","0","FEMALE","HISPANIC"
"3030393837","2018","70","POLICE","2223-2","POLICE DETECTIVE II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","124104.41","17321.46","1525","142950.87","58142.916085","17888","MALE","CAUCASIAN"
"303039383833","2018","70","POLICE","2214-C","POLICE OFFICER I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","67496.96","4728.64","68","72293.6","31221.17992","17601.1","MALE","HISPANIC"
"303039383933","2018","12","CITY ATTORNEY","0595-0","DEPUTY CITY ATTORNEY II","FULL_TIME","ACTIVE","29","DEPUTY CITY ATTORNEYS","48886.3","0","0","48886.3","14499.67658","2405.2","MALE","CAUCASIAN"
"303039393133","2018","38","FIRE","9184-0","MANAGEMENT ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","19426.4","34.69","150","19611.09","5761.87024","2806.74","MALE","HISPANIC"
"303039393133","2018","88","RECREATION AND PARKS","9184-0","MANAGEMENT ANALYST","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","54104.8","494.34","486.58","55085.72","16047.48368","8420.22","MALE","HISPANIC"
"3030393931","2018","70","POLICE","2227-1","POLICE SERGEANT I","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","126822.67","1491.95","1705","130019.62","59416.420895","16097.18","MALE","CAUCASIAN"
"303039393333","2018","84","PUBLIC WORKS - STREET LIGHTING","0862-0","ELECTRICAL CRAFT HELPER - HIRING HALL","PART_TIME","ACTIVE","35","CRAFT WORKERS/ HIRING HALL","50596.65","19711.6","10078.79","80387.04","0","0","MALE","HISPANIC"
"3030393933","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","118046.28","8756.58","1525","128327.86","51426.86083","17888","MALE","HISPANIC"
"3030393934","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","NOT_ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","50925.76","1367.14","43638.66","95931.56","23858.71856","8690","MALE","CAUCASIAN"
"303039393832","2018","86","PUBLIC WORKS - STREET SERVICES","3585-0","MOTOR SWEEPER OPERATOR","FULL_TIME","NOT_ACTIVE","04","EQUIPMENT OPERATION AND LABOR","71251.01","14088.41","681.18","86020.6","21133.049566","15328.32","MALE","HISPANIC"
"303039393833","2018","4","AIRPORTS","3418-0","CARPET LAYER","FULL_TIME","ACTIVE","02","BUILDING TRADES","85105.6","9214.33","1423.8","95743.73","25242.32096","17489.04","MALE","HISPANIC"
"303039393933","2018","86","PUBLIC WORKS - STREET SERVICES","3353-0","CEMENT FINISHER","FULL_TIME","ACTIVE","02","BUILDING TRADES","17306.34","4516.36","0","21822.7","5133.060444","0","MALE","HISPANIC"
"303130303031","2018","88","RECREATION AND PARKS","1131-1","SWIMMING POOL CLERK I","PART_TIME","ACTIVE","03","CLERICAL","18633.73","0","0","18633.73","0","7654.08","MALE","ASIAN"
"303130303034","2018","66","PERSONNEL","1141-0","CLERK","PART_TIME","NOT_ACTIVE","03","CLERICAL","708.89","0","0","708.89","0","0","MALE","HISPANIC"
"3031303031","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","102179.78","0","6632.02","108811.8","47871.22693","971","MALE","CAUCASIAN"
"3031303035","2018","68","CITY PLANNING","9184-0","MANAGEMENT ANALYST","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","100960","515.76","0","101475.76","29944.736","17489.52","FEMALE","HISPANIC"
"303130303733","2018","44","LIBRARY","9184-0","MANAGEMENT ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","54886.4","0","500","55386.4","16279.30624","12017.69","FEMALE","CAUCASIAN"
"303130303733","2018","66","PERSONNEL","9184-0","MANAGEMENT ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","11149.96","0","100","11249.96","3307.078136","3162.55","FEMALE","CAUCASIAN"
"3031303037","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","9921.88","0","602.25","10524.13","0","0","FEMALE","BLACK"
"303130303833","2018","44","LIBRARY","1111-0","MESSENGER CLERK","PART_TIME","ACTIVE","03","CLERICAL","17648.4","0","0","17648.4","0","7654.08","FEMALE","CAUCASIAN"
"3031303133","2018","70","POLICE","2223-1","POLICE DETECTIVE I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","117497.6","22347.52","4345","144190.12","55047.6256","16095.18","MALE","CAUCASIAN"
"3031303134","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","124373.14","23737.43","1705","149815.57","58268.81609","17888","MALE","CAUCASIAN"
"3031303136","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","18057.19","0","39.79","18096.98","0","7654.08","FEMALE","HISPANIC"
